Time(ns)	Amplitude(arb. Unit)		
343.765	100.410656
343.79	100.59432
343.815	100.671254
343.84	100.702049
343.865	100.748361
343.89	100.855205
343.915	101.009066
343.94	101.147057
343.965	101.200336
343.99	101.123811
344.015	100.878082
344.04	100.479254
344.065	99.934934
344.09	99.336926
344.115	98.784705
344.14	98.332131
344.165	97.956549
344.19	97.603516
344.215	97.335074
344.24	97.220213
344.265	97.235443
344.29	97.350492
344.315	97.549557
344.34	97.764311
344.365	98.025443
344.39	98.378369
344.415	98.83082
344.44	99.298549
344.465	99.728107
344.49	100.134311
344.515	100.518148
344.54	100.832254
344.565	101.062574
344.59	101.269828
344.615	101.507525
344.64	101.652779
344.665	101.629943
344.69	101.560615
344.715	101.676426
344.74	101.951836
344.765	102.159508
344.79	102.144107
344.815	101.936443
344.84	101.584336
344.865	101.078016
344.89	100.425918
344.915	99.727975
344.94	99.137295
344.965	98.784434
344.99	98.807336
345.015	99.191
345.04	99.774197
345.065	100.387779
345.09	100.916926
345.115	101.414926
345.14	101.936869
345.165	102.419762
345.19	102.734393
345.215	102.826541
345.24	102.680639
345.265	102.304934
345.29	101.798377
345.315	101.277541
345.34	100.817303
345.365	100.364443
345.39	99.896541
345.415	99.421139
345.44	98.960787
345.465	98.508861
345.49	98.079
345.515	97.779475
345.54	97.703533
345.565	97.841
345.59	98.155975
345.615	98.600295
345.64	99.045016
345.665	99.444189
345.69	99.797287
345.715	100.15718
345.74	100.479836
345.765	100.763328
345.79	101.054893
345.815	101.40759
345.84	101.752615
345.865	101.898336
345.89	101.767664
345.915	101.446123
345.94	101.054385
345.965	100.648533
345.99	100.279975
346.015	99.988344
346.04	99.78191
346.065	99.650926
346.09	99.62077
346.115	99.720533
346.14	99.904189
346.165	100.050025
346.19	100.088779
346.215	100.072852
346.24	100.080459
346.265	100.134148
346.29	100.180639
346.315	100.149434
346.34	100.035098
346.365	99.889025
346.39	99.781648
346.415	99.712279
346.44	99.682197
346.465	99.666803
346.49	99.666746
346.515	99.689287
346.54	99.681557
346.565	99.582557
346.59	99.405975
346.615	99.237123
346.64	99.114762
346.665	98.999475
346.69	98.837885
346.715	98.692926
346.74	98.60018
346.765	98.516172
346.79	98.447434
346.815	98.539
346.84	98.861246
346.865	99.291098
346.89	99.635533
346.915	99.873352
346.94	100.065803
346.965	100.295664
346.99	100.56423
347.015	100.89373
347.04	101.276803
347.065	101.622
347.09	101.813975
347.115	101.814033
347.14	101.62241
347.165	101.231025
347.19	100.709779
347.215	100.18841
347.24	99.705279
347.265	99.237123
347.29	98.768918
347.315	98.400705
347.34	98.232492
347.365	98.209475
347.39	98.331951
347.415	98.662033
347.44	99.129648
347.465	99.536607
347.49	99.789295
347.515	99.927639
347.54	100.088705
347.565	100.272254
347.59	100.425541
347.615	100.540943
347.64	100.579189
347.665	100.502902
347.69	100.395066
347.715	100.402566
347.74	100.495016
347.765	100.571713
347.79	100.579615
347.815	100.586877
347.84	100.624984
347.865	100.541025
347.89	100.20332
347.915	99.697049
347.94	99.137041
347.965	98.584877
347.99	98.194008
348.015	98.086574
348.04	98.239975
348.065	98.462811
348.09	98.669779
348.115	98.884074
348.14	99.099295
348.165	99.275639
348.19	99.466975
348.215	99.7815
348.24	100.172418
348.265	100.441328
348.29	100.487467
348.315	100.456148
348.34	100.525828
348.365	100.694385
348.39	100.886303
348.415	101.016746
348.44	101.039525
348.465	100.931738
348.49	100.663762
348.515	100.264697
348.54	99.766279
348.565	99.129516
348.59	98.385902
348.615	97.665066
348.64	97.050959
348.665	96.599025
348.69	96.361377
348.715	96.361139
348.74	96.537369
348.765	96.721328
348.79	96.874967
348.815	97.028074
348.84	97.196697
348.865	97.366085
348.89	97.526743
348.915	97.702796
348.94	97.933352
348.965	98.18668
348.99	98.416475
349.015	98.654344
349.04	98.892033
349.065	99.061049
349.09	99.098861
349.115	98.998975
349.14	98.761393
349.165	98.424451
349.19	98.071361
349.215	97.78718
349.24	97.549541
349.265	97.311967
349.29	97.128311
349.315	97.150795
349.34	97.381238
349.365	97.680172
349.39	97.987025
349.415	98.363008
349.44	98.846205
349.465	99.344672
349.49	99.773648
349.515	100.080902
349.54	100.287574
349.565	100.379787
349.59	100.372287
349.615	100.311221
349.64	100.303131
349.665	100.387148
349.69	100.563549
349.715	100.702361
349.74	100.694107
349.765	100.525959
349.79	100.264492
349.815	100.011451
349.84	99.804902
349.865	99.582541
349.89	99.390328
349.915	99.321484
349.94	99.367205
349.965	99.43682
349.99	99.467205
350.015	99.490041
350.04	99.474467
350.065	99.291041
350.09	98.945549
350.115	98.61623
350.14	98.378057
350.165	98.171156
350.19	97.925959
350.215	97.665189
350.24	97.426959
350.265	97.196861
350.29	96.990131
350.315	96.852016
350.34	96.851893
350.365	97.013016
350.39	97.304467
350.415	97.756631
350.44	98.316467
350.465	98.929926
350.49	99.497492
350.515	99.965459
350.54	100.334025
350.565	100.610074
350.59	100.824951
350.615	100.977705
350.64	100.924484
350.665	100.648311
350.69	100.318623
350.715	100.173016
350.74	100.203221
350.765	100.226344
350.79	100.088164
350.815	99.835705
350.84	99.444016
350.865	98.99132
350.89	98.638746
350.915	98.531311
350.94	98.60818
350.965	98.71591
350.99	98.822705
351.015	99.022066
351.04	99.259705
351.065	99.344426
351.09	99.19073
351.115	98.907303
351.14	98.692902
351.165	98.592959
351.19	98.515918
351.215	98.408664
351.24	98.308902
351.265	98.278754
351.29	98.301066
351.315	98.355344
351.34	98.477541
351.365	98.585156
351.39	98.516303
351.415	98.194115
351.44	97.710459
351.465	97.273631
351.49	97.073984
351.515	97.166016
351.54	97.503885
351.565	97.933033
351.59	98.324123
351.615	98.65391
351.64	98.968254
351.665	99.275803
351.69	99.505664
351.715	99.651041
351.74	99.773697
351.765	100.00391
351.79	100.433582
351.815	101.046869
351.84	101.69891
351.865	102.189779
351.89	102.427598
351.915	102.411967
351.94	102.189721
351.965	101.791123
351.99	101.368934
352.015	101.146811
352.04	101.154246
352.065	101.192541
352.09	101.077672
352.115	100.786107
352.14	100.395303
352.165	99.942795
352.19	99.513115
352.215	99.28332
352.24	99.321082
352.265	99.490287
352.29	99.566631
352.315	99.505689
352.34	99.352172
352.365	99.160484
352.39	99.007262
352.415	99.014402
352.44	99.175344
352.465	99.405844
352.49	99.612877
352.515	99.850992
352.54	100.141869
352.565	100.341639
352.59	100.318811
352.615	100.188189
352.64	100.126369
352.665	100.226598
352.69	100.387131
352.715	100.52577
352.74	100.602172
352.765	100.601877
352.79	100.533205
352.815	100.472025
352.84	100.418566
352.865	100.349246
352.89	100.264762
352.915	100.241811
352.94	100.31827
352.965	100.433664
352.99	100.4945
353.015	100.541098
353.04	100.678869
353.065	100.962418
353.09	101.346369
353.115	101.729451
353.14	101.951934
353.165	101.959902
353.19	101.790934
353.215	101.591926
353.24	101.430385
353.265	101.231549
353.29	100.939451
353.315	100.556426
353.34	100.042549
353.365	99.390213
353.39	98.700574
353.415	98.101754
353.44	97.718623
353.465	97.526828
353.49	97.580402
353.515	97.902828
353.54	98.431639
353.565	98.999205
353.59	99.475025
353.615	99.804992
353.64	99.919279
353.665	99.743164
353.69	99.360139
353.715	98.968451
353.74	98.669213
353.765	98.385902
353.79	98.063893
353.815	97.8485
353.84	97.856574
353.865	97.994926
353.89	98.140475
353.915	98.301123
353.94	98.531566
353.965	98.746205
353.99	98.876639
354.015	98.930566
354.04	98.930443
354.065	98.830262
354.09	98.615861
354.115	98.423762
354.14	98.347541
354.165	98.332385
354.19	98.316402
354.215	98.324607
354.24	98.324549
354.265	98.28568
354.29	98.21741
354.315	98.262959
354.34	98.44709
354.365	98.638541
354.39	98.753877
354.415	98.861025
354.44	99.068336
354.465	99.298664
354.49	99.42132
354.515	99.505746
354.54	99.666467
354.565	99.927475
354.59	100.180516
354.615	100.318861
354.64	100.32582
354.665	100.218967
354.69	100.049877
354.715	99.888861
354.74	99.866025
354.765	100.003844
354.79	100.287861
354.815	100.66391
354.84	101.070172
354.865	101.323451
354.89	101.246287
354.915	100.817139
354.94	100.219131
354.965	99.605205
354.99	99.052869
355.015	98.608492
355.04	98.262885
355.065	97.933377
355.09	97.55732
355.115	97.197311
355.14	96.913525
355.165	96.752525
355.19	96.690697
355.215	96.698607
355.24	96.751828
355.265	96.913541
355.29	97.219631
355.315	97.649139
355.34	98.079352
355.365	98.331984
355.39	98.339418
355.415	98.224311
355.44	98.155877
355.465	98.239713
355.49	98.500484
355.515	98.914656
355.54	99.390352
355.565	99.789295
355.59	99.996672
355.615	99.980689
355.64	99.82741
355.665	99.68227
355.69	99.689648
355.715	99.95791
355.74	100.494844
355.765	101.131779
355.79	101.645713
355.815	102.005656
355.84	102.343066
355.865	102.734164
355.89	103.071926
355.915	103.155943
355.94	102.841721
355.965	102.13623
355.99	101.19268
356.015	100.295738
356.04	99.651303
356.065	99.374959
356.09	99.436664
356.115	99.713
356.14	100.026926
356.165	100.234533
356.19	100.264852
356.215	100.203607
356.24	100.141779
356.265	100.11168
356.29	100.065254
356.315	99.988328
356.34	99.850393
356.365	99.59741
356.39	99.221541
356.415	98.7925
356.44	98.385533
356.465	98.001926
356.49	97.664754
356.515	97.4425
356.54	97.404098
356.565	97.557615
356.59	97.818385
356.615	98.124992
356.64	98.393254
356.665	98.570066
356.69	98.692311
356.715	98.899803
356.74	99.291025
356.765	99.881008
356.79	100.57123
356.815	101.246344
356.84	101.737025
356.865	101.96741
356.89	101.944754
356.915	101.875492
356.94	101.913721
356.965	102.043934
356.99	102.105762
357.015	102.036205
357.04	101.898443
357.065	101.706705
357.09	101.484115
357.115	101.307779
357.14	101.231205
357.165	101.131852
357.19	100.924008
357.215	100.57132
357.24	100.172434
357.265	99.797025
357.29	99.54368
357.315	99.498066
357.34	99.643902
357.365	99.858131
357.39	100.06527
357.415	100.234475
357.44	100.356844
357.465	100.372131
357.49	100.326049
357.515	100.310951
357.54	100.372131
357.565	100.456852
357.59	100.494844
357.615	100.472008
357.64	100.372189
357.665	100.188459
357.69	100.004385
357.715	99.896484
357.74	99.881434
357.765	99.889279
357.79	99.881205
357.815	99.90427
357.84	99.965336
357.865	100.004213
357.89	99.988877
357.915	99.904164
357.94	99.735484
357.965	99.459902
357.99	99.191049
358.015	99.121836
358.04	99.328795
358.065	99.643426
358.09	99.858648
358.115	99.927148
358.14	99.935402
358.165	99.9275
358.19	99.858295
358.215	99.766549
358.24	99.720123
358.265	99.705082
358.29	99.689689
358.315	99.712525
358.34	99.920074
358.365	100.334008
358.39	100.809475
358.415	101.138984
358.44	101.262172
358.465	101.146426
358.49	100.809074
358.515	100.203582
358.54	99.436836
358.565	98.715295
358.59	98.178475
358.615	97.764664
358.64	97.357705
358.665	97.005198
358.69	96.790507
358.715	96.782837
358.74	96.974695
358.765	97.319303
358.79	97.71877
358.815	98.079008
358.84	98.35482
358.865	98.546672
358.89	98.646197
358.915	98.676869
358.94	98.63109
358.965	98.515746
358.99	98.286361
359.015	97.986943
359.04	97.657148
359.065	97.327582
359.09	97.012951
359.115	96.790828
359.14	96.783221
359.165	97.013197
359.19	97.465541
359.215	97.971516
359.24	98.370344
359.265	98.569934
359.29	98.631295
359.315	98.661852
359.34	98.639254
359.365	98.516533
359.39	98.240246
359.415	97.933516
359.44	97.764893
359.465	97.764484
359.49	97.902311
359.515	98.12491
359.54	98.431877
359.565	98.715189
359.59	98.860967
359.615	98.876541
359.64	98.899844
359.665	98.991943
359.69	99.198434
359.715	99.505861
359.74	99.889402
359.765	100.2415
359.79	100.51023
359.815	100.72532
359.84	100.90868
359.865	101.031623
359.89	101.116098
359.915	101.238582
359.94	101.484598
359.965	101.768328
359.99	101.882902
360.015	101.698713
360.04	101.23918
360.065	100.556164
360.09	99.743352
360.115	98.999279
360.14	98.478033
360.165	98.170664
360.19	98.071197
360.215	98.239811
360.24	98.615631
360.265	98.968443
360.29	99.099057
360.315	99.022123
360.34	98.907664
360.365	98.807607
360.39	98.815098
360.415	99.022303
360.44	99.39818
360.465	99.781844
360.49	100.049762
360.515	100.149582
360.54	100.119254
360.565	99.919615
360.59	99.55141
360.615	99.083557
360.64	98.593049
360.665	98.140533
360.69	97.825484
360.715	97.76418
360.74	97.910262
360.765	98.186197
360.79	98.623311
360.815	99.206557
360.84	99.781607
360.865	100.126631
360.89	100.210992
360.915	100.203443
360.94	100.226508
360.965	100.256951
360.99	100.264623
361.015	100.241549
361.04	100.2035
361.065	100.111754
361.09	99.988975
361.115	99.943074
361.14	100.042656
361.165	100.295811
361.19	100.625377
361.215	100.924672
361.24	101.062795
361.265	100.970582
361.29	100.610049
361.315	100.034885
361.34	99.290803
361.365	98.43191
361.39	97.511025
361.415	96.752131
361.44	96.337902
361.465	96.315008
361.49	96.66782
361.515	97.32718
361.54	98.079279
361.565	98.631443
361.59	98.807844
361.615	98.684893
361.64	98.516098
361.665	98.500467
361.69	98.730795
361.715	99.16773
361.74	99.643492
361.765	99.965557
361.79	100.080549
361.815	100.065795
361.84	99.958303
361.865	99.666803
361.89	99.213705
361.915	98.799713
361.94	98.592516
361.965	98.584967
361.99	98.661787
362.015	98.730762
362.04	98.799672
362.065	98.860975
362.09	98.960631
362.115	99.237033
362.14	99.751025
362.165	100.425492
362.19	101.162426
362.215	101.898074
362.24	102.550697
362.265	102.979557
362.29	103.087221
362.315	102.88768
362.34	102.442598
362.365	101.829369
362.39	101.146475
362.415	100.571656
362.44	100.249352
362.465	100.218861
362.49	100.35668
362.515	100.510541
362.54	100.55609
362.565	100.387762
362.59	99.996426
362.615	99.56727
362.64	99.27523
362.665	99.183484
362.69	99.206672
362.715	99.282959
362.74	99.37477
362.765	99.420787
362.79	99.459721
362.815	99.536361
362.84	99.627975
362.865	99.620246
362.89	99.466844
362.915	99.267541
362.94	99.122164
362.965	99.091434
362.99	99.245008
363.015	99.59027
363.04	100.011992
363.065	100.311172
363.09	100.395598
363.115	100.341205
363.14	100.23418
363.165	100.0655
363.19	99.820361
363.215	99.566672
363.24	99.420885
363.265	99.444303
363.29	99.636041
363.315	99.881189
363.34	100.06509
363.365	100.134238
363.39	100.165041
363.415	100.211418
363.44	100.21909
363.465	100.111246
363.49	99.942279
363.515	99.873434
363.54	99.988361
363.565	100.157803
363.59	100.295385
363.615	100.39509
363.64	100.495148
363.665	100.602402
363.69	100.732434
363.715	100.878098
363.74	100.94741
363.765	100.816844
363.79	100.494951
363.815	100.134582
363.84	99.835631
363.865	99.543885
363.89	99.22141
363.915	98.991607
363.94	99.007352
363.965	99.283115
363.99	99.643475
364.015	99.988615
364.04	100.295344
364.065	100.517598
364.09	100.66391
364.115	100.740311
364.14	100.73259
364.165	100.625443
364.19	100.402902
364.215	100.142197
364.24	99.943074
364.265	99.850279
364.29	99.774
364.315	99.628098
364.34	99.428631
364.365	99.275352
364.39	99.183549
364.415	99.20627
364.44	99.367336
364.465	99.674189
364.49	100.057443
364.515	100.541098
364.54	101.123713
364.565	101.599582
364.59	101.745139
364.615	101.461475
364.64	100.893795
364.665	100.226238
364.69	99.658623
364.715	99.306107
364.74	99.191361
364.765	99.222098
364.79	99.305877
364.815	99.444098
364.84	99.590115
364.865	99.689467
364.89	99.735959
364.915	99.797197
364.94	99.873541
364.965	99.889115
364.99	99.804861
365.015	99.758246
365.04	99.87341
365.065	100.057475
365.09	100.119303
365.115	99.996648
365.14	99.827451
